Time (s),1Hz,2Hz,4Hz,8Hz,16Hz,32Hz,64Hz,128Hz,256Hz,512Hz,1024Hz,2048Hz,4096Hz
1.6446,-0.788612115,0.969820971,-0.472919883,0.833384557,0.921212569,-0.716813258,0.999617873,-0.055263862,0.110358813,0.219369442,0.428052023,0.773707538,0.980353883
1.6448,-0.789384187,0.969205127,-0.477342809,0.838898632,0.91320439,-0.744264921,0.994166034,-0.21446258,0.418945018,0.760813876,0.987490979,-0.311406282,0.591844373
1.645,-0.790155012,0.968583161,-0.481753674,0.844327926,0.904827052,-0.770513243,0.982287251,-0.368124553,0.684547106,0.998026728,0.125333234,-0.248689887,-0.481753674
1.6452,-0.79092459,0.967955077,-0.486152367,0.849671888,0.896083943,-0.795515785,0.964058316,-0.512282712,0.879914074,0.836152158,-0.91725483,0.730686778,-0.997698502
1.6454,-0.791692919,0.967320879,-0.490538777,0.854929979,0.886978595,-0.819232123,0.939597074,-0.643215349,0.985001105,0.339919998,-0.639358486,-0.983216719,-0.358758975
1.6456,-0.792459997,0.96668057,-0.494912793,0.860101667,0.87751469,-0.841623911,0.909061658,-0.757542198,0.98902618,-0.292238177,0.558961371,0.92697449,0.695461447
1.6458,-0.793225824,0.966034155,-0.499274305,0.865186431,0.867696054,-0.862654947,0.872649469,-0.852311701,0.891576322,-0.807537175,0.952597784,-0.579622561,0.944651549
1.646,-0.793990399,0.965381639,-0.503623202,0.870183755,0.857526656,-0.882291226,0.830595899,-0.925077207,0.70264997,-0.999921044,-0.025130095,0.050244318,0.100361715
1.6462,-0.794753719,0.964723024,-0.507959374,0.875093135,0.847010607,-0.900501002,0.783172811,-0.973960142,0.441631129,-0.792459997,-0.96668057,0.494912793,-0.860101667
1.6464,-0.795515785,0.964058316,-0.512282712,0.879914074,0.836152158,-0.91725483,0.730686778,-0.997698502,0.135300557,-0.268112829,-0.516593106,-0.884646086,-0.824955698
1.6466,-0.796276594,0.963387519,-0.516593106,0.884646086,0.824955698,-0.932525625,0.673477105,-0.995679439,-0.184911968,0.363446355,0.677184246,0.996562611,0.165116461
1.6468,-0.797036146,0.962710636,-0.520890449,0.889288693,0.813425753,-0.946288695,0.611913632,-0.967955077,-0.486152367,0.849671888,0.896083943,-0.795515785,0.964058316
1.647,-0.79779444,0.962027672,-0.52517463,0.893841424,0.801566985,-0.958521789,0.546394347,-0.915241173,-0.737513117,0.996133609,-0.175023059,0.344642923,0.647055962
1.6472,-0.798551473,0.961338631,-0.529445542,0.89830382,0.789384187,-0.969205127,0.477342809,-0.838898632,-0.91320439,0.744264921,-0.994166034,0.21446258,-0.418945018
1.6474,-0.799307246,0.960643518,-0.533703077,0.902675431,0.776882284,-0.978321437,0.405205413,-0.740898379,-0.995200111,0.19478219,-0.382102866,-0.706217647,-0.999996842
1.6476,-0.800061756,0.959942337,-0.537947128,0.906955813,0.76406633,-0.985855979,0.330448502,-0.62377047,-0.975087448,-0.43258936,0.780037402,0.976190118,-0.423503871
1.6478,-0.800815003,0.959235093,-0.542177587,0.911144535,0.750941506,-0.991796572,0.253555355,-0.490538777,-0.854929979,-0.886978595,0.819232123,-0.939597074,0.643215349
1.648,-0.801566985,0.958521789,-0.546394347,0.915241173,0.737513117,-0.996133609,0.175023059,-0.344642923,-0.647055962,-0.986685944,-0.32094361,0.607930298,0.965381639
1.6482,-0.802317701,0.957802431,-0.550597301,0.919245313,0.723786592,-0.99886008,0.095359299,-0.189849477,-0.372793449,-0.691840783,-0.999087398,-0.085347365,0.170071909
1.6484,-0.803067151,0.957077023,-0.554786345,0.92315655,0.70976748,-0.999971576,0.015079073,-0.030154718,-0.060282009,-0.120344759,-0.238940224,-0.464038297,-0.822104296
1.6486,-0.803815332,0.956345569,-0.558961371,0.92697449,0.695461447,-0.999466299,-0.065298633,0.130318542,0.258414416,0.499274305,0.865186431,0.867696054,-0.862654947
1.6488,-0.804562244,0.955608075,-0.563122274,0.930698746,0.680874277,-0.997345068,-0.145254207,0.287427388,0.550597301,0.919245313,0.723786592,-0.99886008,0.095359299
1.649,-0.805307886,0.954864545,-0.567268949,0.934328942,0.666011867,-0.993611311,-0.224270761,0.437115767,0.786288432,0.971631733,-0.459579861,0.816339251,0.942990536
1.6492,-0.806052256,0.954114983,-0.571401292,0.937864712,0.650880225,-0.988271065,-0.301837482,0.575519197,0.941305697,0.635485468,-0.981332964,-0.377452926,0.69906454
1.6494,-0.806795352,0.953359394,-0.575519197,0.941305697,0.635485468,-0.981332964,-0.377452926,0.69906454,0.999744191,0.045223505,-0.090354473,-0.179969787,-0.354062531
1.6496,-0.807537175,0.952597784,-0.579622561,0.944651549,0.619833818,-0.972808227,-0.450628266,0.804562244,0.955608075,-0.563122274,0.930698746,0.680874277,-0.997345068
1.6498,-0.808277723,0.951830156,-0.583711281,0.947901932,0.603931603,-0.962710636,-0.520890449,0.889288693,0.813425753,-0.946288695,0.611913632,-0.967955077,-0.486152367
1.65,-0.809016994,0.951056516,-0.587785252,0.951056516,0.587785252,-0.951056516,-0.587785252,0.951056516,0.587785252,-0.951056516,-0.587785252,0.951056516,0.587785252
1.6502,-0.809754988,0.950276869,-0.591844373,0.954114983,0.571401292,-0.937864712,-0.650880225,0.988271065,0.301837482,-0.575519197,-0.941305697,-0.635485468,0.981332964
1.6504,-0.810491703,0.949491219,-0.595888539,0.957077023,0.554786345,-0.92315655,-0.70976748,0.999971576,-0.015079073,0.030154718,0.060282009,0.120344759,0.238940224
1.6506,-0.811227138,0.948699572,-0.59991765,0.959942337,0.537947128,-0.906955813,-0.76406633,0.985855979,-0.330448502,0.62377047,0.975087448,0.43258936,-0.780037402
1.6508,-0.811961292,0.947901932,-0.603931603,0.962710636,0.520890449,-0.889288693,-0.813425753,0.946288695,-0.611913632,0.967955077,0.486152367,-0.849671888,-0.896083943
1.651,-0.812694164,0.947098305,-0.607930298,0.965381639,0.503623202,-0.870183755,-0.857526656,0.882291226,-0.830595899,0.925077207,-0.70264997,0.999921044,0.025130095
1.6512,-0.813425753,0.946288695,-0.611913632,0.967955077,0.486152367,-0.849671888,-0.896083943,0.795515785,-0.964058316,0.512282712,-0.879914074,-0.836152158,0.91725483
1.6514,-0.814156057,0.945473108,-0.615881505,0.97043069,0.468485008,-0.827786256,-0.928848352,0.688202639,-0.998607525,-0.105361595,0.2095503,0.409795674,0.747612658
1.6516,-0.814885075,0.944651549,-0.619833818,0.972808227,0.450628266,-0.804562244,-0.955608075,0.563122274,-0.930698746,-0.680874277,0.997345068,0.145254207,-0.287427388
1.6518,-0.815612807,0.943824024,-0.62377047,0.975087448,0.43258936,-0.780037402,-0.976190118,0.423503871,-0.76729948,-0.984121345,0.34935714,-0.654688044,-0.989756307
1.652,-0.816339251,0.942990536,-0.627691361,0.977268124,0.414375581,-0.754251381,-0.990461426,0.272951936,-0.52517463,-0.893841424,-0.801566985,0.958521789,-0.546394347
1.6522,-0.817064405,0.942151092,-0.631596393,0.979350032,0.395994293,-0.727245872,-0.998329739,0.115353243,-0.229166413,-0.446135334,-0.798551473,-0.961338631,0.529445542
1.6524,-0.817788269,0.941305697,-0.635485468,0.981332964,0.377452926,-0.69906454,-0.999744191,-0.045223505,0.090354473,0.179969787,0.354062531,0.66225396,0.992426564
1.6526,-0.818510842,0.940454356,-0.639358486,0.983216719,0.358758975,-0.669752947,-0.994695638,-0.204632726,0.400604914,0.734109222,0.996966434,-0.155193176,0.306625755
1.6528,-0.819232123,0.939597074,-0.643215349,0.985001105,0.339919998,-0.639358486,-0.983216719,-0.358758975,0.669752947,0.994695638,0.204632726,-0.400604914,-0.734109222
1.653,-0.819952109,0.938733858,-0.647055962,0.986685944,0.32094361,-0.607930298,-0.965381639,-0.503623202,0.870183755,0.857526656,-0.882291226,0.830595899,-0.925077207
1.6532,-0.820670801,0.937864712,-0.650880225,0.988271065,0.301837482,-0.575519197,-0.941305697,-0.635485468,0.981332964,0.377452926,-0.69906454,-0.999744191,-0.045223505
1.6534,-0.821388197,0.936989642,-0.654688044,0.989756307,0.282609337,-0.542177587,-0.911144535,-0.750941506,0.991796572,-0.253555355,0.490538777,0.854929979,0.886978595
1.6536,-0.822104296,0.936108653,-0.658479321,0.99114152,0.263266949,-0.507959374,-0.875093135,-0.847010607,0.900501002,-0.783172811,0.973960142,-0.441631129,0.792459997
1.6538,-0.822819096,0.935221751,-0.66225396,0.992426564,0.243818136,-0.472919883,-0.833384557,-0.921212569,0.716813258,-0.999617873,0.055263862,-0.110358813,-0.219369442
1.654,-0.823532598,0.934328942,-0.666011867,0.993611311,0.224270761,-0.437115767,-0.786288432,-0.971631733,0.459579861,-0.816339251,-0.942990536,0.627691361,-0.977268124
1.6542,-0.824244798,0.933430232,-0.669752947,0.994695638,0.204632726,-0.400604914,-0.734109222,-0.996966434,0.155193176,-0.306625755,-0.583711281,-0.947901932,-0.603931603
1.6544,-0.824955698,0.932525625,-0.673477105,0.995679439,0.184911968,-0.363446355,-0.677184246,-0.996562611,-0.165116461,0.325700171,0.615881505,0.97043069,0.468485008
1.6546,-0.825665294,0.931615128,-0.677184246,0.996562611,0.165116461,-0.325700171,-0.615881505,-0.97043069,-0.468485008,0.827786256,0.928848352,-0.688202639,0.998607525
1.6548,-0.826373587,0.930698746,-0.680874277,0.997345068,0.145254207,-0.287427388,-0.550597301,-0.919245313,-0.723786592,0.99886008,-0.095359299,0.189849477,0.372793449
1.655,-0.827080574,0.929776486,-0.684547106,0.998026728,0.125333234,-0.248689887,-0.481753674,-0.844327926,-0.904827052,0.770513243,-0.982287251,0.368124553,-0.684547106
1.6552,-0.827786256,0.928848352,-0.688202639,0.998607525,0.105361595,-0.2095503,-0.409795674,-0.747612658,-0.993031482,0.234056276,-0.455109813,-0.810491703,-0.949491219
1.6554,-0.82849063,0.927914352,-0.691840783,0.999087398,0.085347365,-0.170071909,-0.335188485,-0.631596393,-0.979350032,-0.395994293,0.727245872,0.998329739,-0.115353243
1.6556,-0.829193696,0.92697449,-0.695461447,0.999466299,0.065298633,-0.130318542,-0.258414416,-0.499274305,-0.865186431,-0.867696054,0.862654947,-0.872649469,0.852311701
1.6558,-0.829895453,0.926028773,-0.69906454,0.999744191,0.045223505,-0.090354473,-0.179969787,-0.354062531,-0.66225396,-0.992426564,-0.243818136,0.472919883,0.833384557
1.656,-0.830595899,0.925077207,-0.70264997,0.999921044,0.025130095,-0.050244318,-0.100361715,-0.199709981,-0.391373667,-0.720309025,-0.999289473,0.075326806,-0.150225589
1.6562,-0.831295034,0.924119797,-0.706217647,0.999996842,0.005026527,-0.010052927,-0.020104838,-0.040201549,-0.0803381,-0.160156842,-0.31617894,-0.59991765,-0.959942337
1.6564,-0.831992856,0.92315655,-0.70976748,0.999971576,-0.015079073,0.030154718,0.060282009,0.120344759,0.238940224,0.464038297,0.822104296,0.936108653,-0.658479321
1.6566,-0.832689364,0.922187472,-0.71329938,0.999845249,-0.035178578,0.070313608,0.140279154,0.277784145,0.533703077,0.902675431,0.776882284,-0.978321437,0.405205413
1.6568,-0.833384557,0.921212569,-0.716813258,0.999617873,-0.055263862,0.110358813,0.219369442,0.428052023,0.773707538,0.980353883,-0.386743152,0.71329938,0.999845249
1.657,-0.834078434,0.920231847,-0.720309025,0.999289473,-0.075326806,0.150225589,0.297041582,0.567268949,0.934328942,0.666011867,-0.993611311,-0.224270761,0.437115767
1.6572,-0.834770994,0.919245313,-0.723786592,0.99886008,-0.095359299,0.189849477,0.372793449,0.691840783,0.999087398,0.085347365,-0.170071909,-0.335188485,-0.631596393
1.6574,-0.835462235,0.918252972,-0.727245872,0.998329739,-0.115353243,0.229166413,0.446135334,0.798551473,0.961338631,-0.529445542,0.89830382,0.789384187,-0.969205127
1.6576,-0.836152158,0.91725483,-0.730686778,0.997698502,-0.135300557,0.268112829,0.516593106,0.884646086,0.824955698,-0.932525625,0.673477105,-0.995679439,-0.184911968
1.6578,-0.83684076,0.916250895,-0.734109222,0.996966434,-0.155193176,0.306625755,0.583711281,0.947901932,0.603931603,-0.962710636,-0.520890449,0.889288693,0.813425753
1.658,-0.83752804,0.915241173,-0.737513117,0.996133609,-0.175023059,0.344642923,0.647055962,0.986685944,0.32094361,-0.607930298,-0.965381639,-0.503623202,0.870183755
1.6582,-0.838213998,0.914225669,-0.740898379,0.995200111,-0.19478219,0.382102866,0.706217647,0.999996842,0.005026527,-0.010052927,-0.020104838,-0.040201549,-0.0803381
1.6584,-0.838898632,0.91320439,-0.744264921,0.994166034,-0.21446258,0.418945018,0.760813876,0.987490979,-0.311406282,0.591844373,0.954114983,0.571401292,-0.937864712
1.6586,-0.839581942,0.912177343,-0.747612658,0.993031482,-0.234056276,0.455109813,0.810491703,0.949491219,-0.595888539,0.957077023,0.554786345,-0.92315655,-0.70976748
1.6588,-0.840263925,0.911144535,-0.750941506,0.991796572,-0.253555355,0.490538777,0.854929979,0.886978595,-0.819232123,0.939597074,-0.643215349,0.985001105,0.339919998
1.659,-0.840944582,0.910105971,-0.754251381,0.990461426,-0.272951936,0.52517463,0.893841424,0.801566985,-0.958521789,0.546394347,-0.915241173,-0.737513117,0.996133609
1.6592,-0.841623911,0.909061658,-0.757542198,0.98902618,-0.292238177,0.558961371,0.92697449,0.695461447,-0.999466299,-0.065298633,0.130318542,0.258414416,0.499274305
1.6594,-0.842301911,0.908011603,-0.760813876,0.987490979,-0.311406282,0.591844373,0.954114983,0.571401292,-0.937864712,-0.650880225,0.988271065,0.301837482,-0.575519197
1.6596,-0.842978581,0.906955813,-0.76406633,0.985855979,-0.330448502,0.62377047,0.975087448,0.43258936,-0.780037402,-0.976190118,0.423503871,-0.76729948,-0.984121345
1.6598,-0.843653919,0.905894294,-0.76729948,0.984121345,-0.34935714,0.654688044,0.989756307,0.282609337,-0.542177587,-0.911144535,-0.750941506,0.991796572,-0.253555355
1.66,-0.844327926,0.904827052,-0.770513243,0.982287251,-0.368124553,0.684547106,0.998026728,0.125333234,-0.248689887,-0.481753674,-0.844327926,-0.904827052,0.770513243
1.6602,-0.845000598,0.903754096,-0.773707538,0.980353883,-0.386743152,0.71329938,0.999845249,-0.035178578,0.070313608,0.140279154,0.277784145,0.533703077,0.902675431
1.6604,-0.845671937,0.902675431,-0.776882284,0.978321437,-0.405205413,0.740898379,0.995200111,-0.19478219,0.382102866,0.706217647,0.999996842,0.005026527,-0.010052927
1.6606,-0.84634194,0.901591064,-0.780037402,0.976190118,-0.423503871,0.76729948,0.984121345,-0.34935714,0.654688044,0.989756307,0.282609337,-0.542177587,-0.911144535
1.6608,-0.847010607,0.900501002,-0.783172811,0.973960142,-0.441631129,0.792459997,0.96668057,-0.494912793,0.860101667,0.87751469,-0.841623911,0.909061658,-0.757542198
1.661,-0.847677936,0.899405252,-0.786288432,0.971631733,-0.459579861,0.816339251,0.942990536,-0.627691361,0.977268124,0.414375581,-0.754251381,-0.990461426,0.272951936
1.6612,-0.848343927,0.89830382,-0.789384187,0.969205127,-0.477342809,0.838898632,0.91320439,-0.744264921,0.994166034,-0.21446258,0.418945018,0.760813876,0.987490979
1.6614,-0.849008578,0.897196715,-0.792459997,0.96668057,-0.494912793,0.860101667,0.87751469,-0.841623911,0.909061658,-0.757542198,0.98902618,-0.292238177,0.558961371
1.6616,-0.849671888,0.896083943,-0.795515785,0.964058316,-0.512282712,0.879914074,0.836152158,-0.91725483,0.730686778,-0.997698502,0.135300557,-0.268112829,-0.516593106
1.6618,-0.850333856,0.89496551,-0.798551473,0.961338631,-0.529445542,0.89830382,0.789384187,-0.969205127,0.477342809,-0.838898632,-0.91320439,0.744264921,-0.994166034
1.662,-0.850994482,0.893841424,-0.801566985,0.958521789,-0.546394347,0.915241173,0.737513117,-0.996133609,0.175023059,-0.344642923,-0.647055962,-0.986685944,-0.32094361
1.6622,-0.851653764,0.892711692,-0.804562244,0.955608075,-0.563122274,0.930698746,0.680874277,-0.997345068,-0.145254207,0.287427388,0.550597301,0.919245313,0.723786592
1.6624,-0.852311701,0.891576322,-0.807537175,0.952597784,-0.579622561,0.944651549,0.619833818,-0.972808227,-0.450628266,0.804562244,0.955608075,-0.563122274,0.930698746
1.6626,-0.852968292,0.89043532,-0.810491703,0.949491219,-0.595888539,0.957077023,0.554786345,-0.92315655,-0.70976748,0.999971576,-0.015079073,0.030154718,0.060282009
1.6628,-0.853623536,0.889288693,-0.813425753,0.946288695,-0.611913632,0.967955077,0.486152367,-0.849671888,-0.896083943,0.795515785,-0.964058316,0.512282712,-0.879914074
1.663,-0.854277432,0.888136449,-0.816339251,0.942990536,-0.627691361,0.977268124,0.414375581,-0.754251381,-0.990461426,0.272951936,-0.52517463,-0.893841424,-0.801566985
1.6632,-0.854929979,0.886978595,-0.819232123,0.939597074,-0.643215349,0.985001105,0.339919998,-0.639358486,-0.983216719,-0.358758975,0.669752947,0.994695638,0.204632726
1.6634,-0.855581176,0.885815138,-0.822104296,0.936108653,-0.658479321,0.99114152,0.263266949,-0.507959374,-0.875093135,-0.847010607,0.900501002,-0.783172811,0.973960142
1.6636,-0.856231022,0.884646086,-0.824955698,0.932525625,-0.673477105,0.995679439,0.184911968,-0.363446355,-0.677184246,-0.996562611,-0.165116461,0.325700171,0.615881505
1.6638,-0.856879516,0.883471447,-0.827786256,0.928848352,-0.688202639,0.998607525,0.105361595,-0.2095503,-0.409795674,-0.747612658,-0.993031482,0.234056276,-0.455109813
1.664,-0.857526656,0.882291226,-0.830595899,0.925077207,-0.70264997,0.999921044,0.025130095,-0.050244318,-0.100361715,-0.199709981,-0.391373667,-0.720309025,-0.999289473
1.6642,-0.858172443,0.881105433,-0.833384557,0.921212569,-0.716813258,0.999617873,-0.055263862,0.110358813,0.219369442,0.428052023,0.773707538,0.980353883,-0.386743152
1.6644,-0.858816874,0.879914074,-0.836152158,0.91725483,-0.730686778,0.997698502,-0.135300557,0.268112829,0.516593106,0.884646086,0.824955698,-0.932525625,0.673477105
1.6646,-0.859459949,0.878717157,-0.838898632,0.91320439,-0.744264921,0.994166034,-0.21446258,0.418945018,0.760813876,0.987490979,-0.311406282,0.591844373,0.954114983
1.6648,-0.860101667,0.87751469,-0.841623911,0.909061658,-0.757542198,0.98902618,-0.292238177,0.558961371,0.92697449,0.695461447,-0.999466299,-0.065298633,0.130318542
1.665,-0.860742027,0.87630668,-0.844327926,0.904827052,-0.770513243,0.982287251,-0.368124553,0.684547106,0.998026728,0.125333234,-0.248689887,-0.481753674,-0.844327926
1.6652,-0.861381028,0.875093135,-0.847010607,0.900501002,-0.783172811,0.973960142,-0.441631129,0.792459997,0.96668057,-0.494912793,0.860101667,0.87751469,-0.841623911
1.6654,-0.862018668,0.873874062,-0.849671888,0.896083943,-0.795515785,0.964058316,-0.512282712,0.879914074,0.836152158,-0.91725483,0.730686778,-0.997698502,0.135300557
1.6656,-0.862654947,0.872649469,-0.852311701,0.891576322,-0.807537175,0.952597784,-0.579622561,0.944651549,0.619833818,-0.972808227,-0.450628266,0.804562244,0.955608075
1.6658,-0.863289864,0.871419364,-0.854929979,0.886978595,-0.819232123,0.939597074,-0.643215349,0.985001105,0.339919998,-0.639358486,-0.983216719,-0.358758975,0.669752947
1.666,-0.863923417,0.870183755,-0.857526656,0.882291226,-0.830595899,0.925077207,-0.70264997,0.999921044,0.025130095,-0.050244318,-0.100361715,-0.199709981,-0.391373667
1.6662,-0.864555606,0.868942649,-0.860101667,0.87751469,-0.841623911,0.909061658,-0.757542198,0.98902618,-0.292238177,0.558961371,0.92697449,0.695461447,-0.999466299
1.6664,-0.865186431,0.867696054,-0.862654947,0.872649469,-0.852311701,0.891576322,-0.807537175,0.952597784,-0.579622561,0.944651549,0.619833818,-0.972808227,-0.450628266
1.6666,-0.865815888,0.866443979,-0.865186431,0.867696054,-0.862654947,0.872649469,-0.852311701,0.891576322,-0.807537175,0.952597784,-0.579622561,0.944651549,0.619833818
1.6668,-0.866443979,0.865186431,-0.867696054,0.862654947,-0.872649469,0.852311701,-0.891576322,0.807537175,-0.952597784,0.579622561,-0.944651549,-0.619833818,0.972808227
1.667,-0.867070701,0.863923417,-0.870183755,0.857526656,-0.882291226,0.830595899,-0.925077207,0.70264997,-0.999921044,-0.025130095,0.050244318,0.100361715,0.199709981
